"playIdUnique","nflId","x","y","event","pff_role","pff_positionLinedUp","pff_beatenByDefender","pff_hitAllowed","pff_sackAllowed","pff_nflIdBlockedPlayer","pff_blockType","officialPosition","displayName","passResult","Distance_denied"
20210909002032,41363,63.17,29.44,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DE","Brent Urban","C",5.1650556628172
20210909002032,42404,62.68,22.68,"pass_forward","Pass Block","LG",0,0,0,44955,"PP","G","Ali Marpet","C",2.34957442955102
20210909002032,41263,66.01,21.33,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Demarcus Lawrence","C",5.70677667339454
20210909002032,46185,64.62,25.88,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","DE","Dorance Armstrong","C",3.51728588545202
20210909002032,42377,65.59,23.84,"pass_forward","Pass Block","LT",0,0,0,46185,"PP","T","Donovan Smith","C",4.31918973882834
20210909002032,25511,61.34,24.61,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Tom Brady","C",0
20210909002088,46081,30.32,31.11,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","NT","Vita Vea","C",1.99449241663136
20210909002088,35454,27.11,33.8,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","DE","Jason Pierre-Paul","C",3.66750596454866
20210909002088,52554,29.78,28.62,"pass_forward","Pass Block","C",0,0,0,35441,"CL","C","Tyler Biadasz","C",2.20800815215886
20210909002088,35441,30.95,27.46,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Ndamukong Suh","C",3.84512678594607
20210909002088,47890,28.01,24.81,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","OLB","Anthony Nelson","C",5.59811575443024
20210909002088,43424,28.46,30.39,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Dak Prescott","C",0
20210909002088,46119,29.8,30.82,"pass_forward","Pass Block","LG",1,0,0,46081,"PP","G","Connor Williams","C",1.99449241663136
20210909002088,42654,29.91,24.85,"pass_forward","Pass Block","RT",0,0,0,47890,"PP","T","La'el Collins","C",5.72661330980188
20210909002088,37082,28.07,33.54,"pass_forward","Pass Block","LT",0,0,0,35454,"PP","T","Tyron Smith","C",3.17405103928717
20210909002088,47873,30.21,27.24,"pass_forward","Pass Block","RG",0,0,0,35441,"PP","G","Connor McGovern","C",3.60347054934545
20210909002129,52554,40.56,28.79,"pass_forward","Pass Block","C",0,0,0,47890,"PP","C","Tyler Biadasz","C",3.62900812895204
20210909002129,37082,40.31,30.98,"pass_forward","Pass Block","LT",0,0,0,35454,"PP","T","Tyron Smith","C",2.40875486507033
20210909002129,42654,37.49,29.08,"pass_forward","Pass Block","RT",0,0,0,35441,"PP","T","La'el Collins","C",2.24162887204818
20210909002129,47873,40.09,27.75,"pass_forward","Pass Block","RG",0,0,0,35441,"SW","G","Connor McGovern","C",4.14364573775317
20210909002129,35441,36.66,28.72,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DE","Ndamukong Suh","C",2.85327881567856
20210909002129,46081,42.88,31.14,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","NT","Vita Vea","C",4.96197541307895
20210909002129,47890,41.36,28.69,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","OLB","Anthony Nelson","C",4.30600743148453
20210909002129,43424,37.92,31.28,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Dak Prescott","C",0
20210909002129,35454,41.09,30.96,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Jason Pierre-Paul","C",3.18611048144913
20210909002129,46119,42.28,30.87,"pass_forward","Pass Block","LG",0,0,0,46081,"PP","G","Connor Williams","C",4.37923509302709
20210909002169,41915,65.3,26.24,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Shaquil Barrett","C",4.30910663595136
20210909002169,42654,65,26.78,"pass_forward","Pass Block","RT",0,0,0,41915,"PP","T","La'el Collins","C",3.76005319111312
20210909002169,47873,66.11,26.36,"pass_forward","Pass Block","RG",0,0,0,35441,"PT","G","Connor McGovern","C",4.31978008699517
20210909002169,37082,65.88,32.94,"pass_forward","Pass Block","LT",0,0,0,35454,"PP","T","Tyron Smith","C",2.54943130913543
20210909002169,35441,67.41,29.53,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Ndamukong Suh","C",2.59464833840735
20210909002169,35454,65.86,32.79,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Jason Pierre-Paul","C",2.40168690715505
20210909002169,46081,67.35,31.25,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","NT","Vita Vea","C",2.43577503066272
20210909002169,52554,66.65,29.44,"pass_forward","Pass Block","C",0,0,0,35441,"PP","C","Tyler Biadasz","C",1.96644349016188
20210909002169,43424,65.02,30.54,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Dak Prescott","C",0
20210909002169,46119,67.29,30.89,"pass_forward","Pass Block","LG",0,0,0,46081,"PP","G","Connor Williams","C",2.29682389398927
20210909002211,35454,70.99,33.86,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Jason Pierre-Paul","I",2.16390850083824
20210909002211,42654,69.71,28.87,"pass_forward","Pass Block","RT",0,0,0,41915,"PP","T","La'el Collins","I",2.98904667076311
20210909002211,37082,70.72,32.89,"pass_forward","Pass Block","LT",0,0,0,35454,"PP","T","Tyron Smith","I",1.1591807451817
20210909002211,46119,73.42,31.55,"pass_forward","Pass Block","LG",0,0,0,35441,"CL","G","Connor Williams","I",2.91686475517806
20210909002211,35441,74.09,31.87,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Ndamukong Suh","I",3.58201060858284
20210909002211,43424,70.51,31.75,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Dak Prescott","I",0
20210909002211,47873,73.5,30.46,"pass_forward","Pass Block","RG",0,0,0,46081,"PT","G","Connor McGovern","I",3.25640906521278
20210909002211,41915,70.13,28.47,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Shaquil Barrett","I",3.30193882438788
20210909002211,46081,70.38,29.93,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","NT","Vita Vea","I",1.82463695019037
20210909002211,52554,70.15,30.32,"pass_forward","Pass Block","C",0,0,0,46081,"PP","C","Tyler Biadasz","I",1.47461859475595
20210909002233,46119,73.19,30.21,"pass_forward","Pass Block","LG",0,0,0,35441,"PP","G","Connor Williams","C",3.29880281314297
20210909002233,35441,72.3,29.51,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DE","Ndamukong Suh","C",2.25574821289966
20210909002233,47873,71.71,29.13,"pass_forward","Pass Block","RG",0,0,0,35441,"SW","G","Connor McGovern","C",1.63012269476871
20210909002233,43424,70.08,29.11,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Dak Prescott","C",0
20210909002233,37082,72.38,32.46,"pass_forward","Pass Block","LT",0,0,0,35454,"PP","T","Tyron Smith","C",4.06355755465577
20210909002233,41915,70.68,25.97,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Shaquil Barrett","C",3.19681091089229
20210909002233,42654,73.22,25.47,"pass_forward","Pass Block","RT",1,0,0,41915,"PP","T","La'el Collins","C",3.19681091089229
20210909002233,52554,72.02,30.14,"pass_forward","Pass Block","C",0,0,0,46081,"PP","C","Tyler Biadasz","C",2.1964744478368
20210909002233,35454,73.2,32.41,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Jason Pierre-Paul","C",4.5414094728399
20210909002233,46081,71.51,29.48,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","NT","Vita Vea","C",1.47709173716463
20210909002257,46119,84.64,28.35,"pass_forward","Pass Block","LG",0,0,0,40074,"CL","G","Connor Williams","I",4.16524909219125
20210909002257,53461,82.61,27.19,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","OLB","Joe Tryon","I",1.91269443456084
20210909002257,42654,80.43,25.77,"pass_forward","Pass Block","RT",0,0,0,35441,"PP","T","La'el Collins","I",1.23223374405995
20210909002257,37082,80.83,30.02,"pass_forward","Pass Block","LT",0,0,0,41915,"PP","T","Tyron Smith","I",3.05235974288746
20210909002257,41915,80.26,30.33,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Shaquil Barrett","I",3.39
20210909002257,40074,82.88,26.26,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","William Gholston","I",2.28319950946035
20210909002257,47873,82.13,26.65,"pass_forward","Pass Block","RG",0,0,0,35441,"SW","G","Connor McGovern","I",1.4556098378343
20210909002257,35441,81.05,25.31,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DE","Ndamukong Suh","I",1.69446156639801
20210909002257,52554,83.2,27.34,"pass_forward","Pass Block","C",0,0,0,40074,"PP","C","Tyler Biadasz","I",2.51733986581074
20210909002257,43424,80.71,26.97,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Dak Prescott","I",0
20210909002279,47873,83.42,31.56,"qb_sack","Pass Block","RG",0,0,0,35441,"SW","G","Connor McGovern","S",15.5363637959466
20210909002279,35441,76.87,26.43,"qb_sack","Pass Rush","LEO",0,0,0,0,"0","DE","Ndamukong Suh","S",19.3833433648584
20210909002279,42654,77.7,26.98,"qb_sack","Pass Block","RT",0,0,0,35441,"PP","T","La'el Collins","S",18.8358647266325
20210909002279,41915,76.59,45,"qb_sack","Pass Rush","ROLB",0,0,0,0,"0","OLB","Shaquil Barrett","S",1.03232746742495
20210909002279,46119,84.1,27.07,"qb_sack","Pass Block","LG",0,0,0,41915,"CL","G","Connor Williams","S",19.95957163869
20210909002279,43424,77.23,45.81,"qb_sack","Pass","QB",0,0,0,0,"0","QB","Dak Prescott","S",0
20210909002279,52554,81.65,33.97,"qb_sack","Pass Block","C",0,0,0,40074,"PP","C","Tyler Biadasz","S",12.6381169483432
20210909002279,53461,84.49,34.87,"qb_sack","Pass Rush","LOLB",0,0,0,0,"0","OLB","Joe Tryon","S",13.1297829380382
20210909002279,37082,82.75,33.93,"qb_sack","Pass Block","LT",0,0,0,41915,"PP","T","Tyron Smith","S",13.099801525214
20210909002279,40074,79.79,38.49,"qb_sack","Pass Rush","DLT",0,0,0,0,"0","DE","William Gholston","S",7.75474048566424
20210909002397,42404,67.73,28,"pass_forward","Pass Block","LG",0,0,0,46185,"PP","G","Ali Marpet","I",3.92796384912082
20210909002397,40151,66.37,28.28,"pass_forward","Pass Block","C",0,0,0,53504,"CL","C","Ryan Jensen","I",3.805482886573
20210909002397,25511,67.48,31.92,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Tom Brady","I",0
20210909002397,46163,62.46,32.86,"pass_forward","Pass Block","RG",0,0,0,53504,"PP","G","Alex Cappa","I",5.10724974913113
20210909002397,42377,65.53,27.82,"pass_forward","Pass Block","LT",0,0,0,46185,"PT","T","Donovan Smith","I",4.54009911786076
20210909002397,53504,63.56,33.5,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DT","Osa Odighizuwa","I",4.22644058280724
20210909002397,52421,65.24,33.47,"pass_forward","Pass Block","RT",0,0,0,53504,"PT","T","Tristan Wirfs","I",2.72398604989086
20210909002397,46185,67.64,27.21,"pass_forward","Pass Rush","RE",0,0,0,0,"0","DE","Dorance Armstrong","I",4.71271683851258
20210909002419,25511,67.59,30.52,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Tom Brady","I",0
20210909002419,42404,66.02,27.61,"pass_forward","Pass Block","LG",0,0,0,42403,"CL","G","Ali Marpet","I",3.3065087327875
20210909002419,42403,66.83,27.03,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","DE","Randy Gregory","I",3.57179226719584
20210909002419,53441,66.21,32.34,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Micah Parsons","I",2.2840315234252
20210909002419,40151,64.28,29.47,"pass_forward","Pass Block","C",1,0,0,41263,"PP","C","Ryan Jensen","I",3.62779547383807
20210909002419,46163,65.21,31.96,"pass_forward","Pass Block","RG",0,0,0,53441,"CL","G","Alex Cappa","I",2.78172608284857
20210909002419,42377,66.75,27.74,"pass_forward","Pass Block","LT",0,0,0,42403,"PP","T","Donovan Smith","I",2.90413498308877
20210909002419,52421,66.64,32.66,"pass_forward","Pass Block","RT",0,0,0,53441,"PP","T","Tristan Wirfs","I",2.34138847695123
20210909002419,41263,64.31,28.97,"pass_forward","Pass Rush","NLT",0,0,0,0,"0","DE","Demarcus Lawrence","I",3.62779547383807
20210909002441,42377,70.92,27.48,"pass_forward","Pass Block","LT",0,0,0,42403,"PP","T","Donovan Smith","IN",4.98407463828542
20210909002441,46163,67.86,32.65,"pass_forward","Pass Block","RG",0,0,0,53441,"CL","G","Alex Cappa","IN",2.60946354640182
20210909002441,40151,63.65,32.84,"pass_forward","Pass Block","C",0,0,0,41263,"PP","C","Ryan Jensen","IN",4.05764710146164
20210909002441,52421,68.88,32.48,"pass_forward","Pass Block","RT",0,0,0,53441,"PP","T","Tristan Wirfs","IN",3.04174292141856
20210909002441,39985,67.38,34.12,"pass_forward","Pass Block","HB-R",0,0,0,53441,"BH","RB","Giovani Bernard","IN",3.89494544249338
20210909002441,53441,68.44,32.84,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Micah Parsons","IN",3.05407923931256
20210909002441,41263,62.05,32.2,"pass_forward","Pass Rush","NLT",0,0,0,0,"0","DE","Demarcus Lawrence","IN",5.11786088126671
20210909002441,42403,70.72,27.72,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","DE","Randy Gregory","IN",4.68480522540692
20210909002441,42404,62.13,31.68,"pass_forward","Pass Block","LG",0,0,0,41263,"CL","G","Ali Marpet","IN",4.86864457523858
20210909002441,25511,66.79,30.27,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Tom Brady","IN",0
20210909002530,46081,30.68,27.92,"pass_forward","Pass Rush","NRT",0,0,0,0,"0","NT","Vita Vea","C",4.7712472163995
20210909002530,35454,31.63,30.19,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","DE","Jason Pierre-Paul","C",4.89074636430882
20210909002530,46119,30.7,29.52,"pass_forward","Pass Block","LG",0,0,0,35454,"PT","G","Connor Williams","C",4.09609570200697
20210909002530,37082,30.7,30.53,"pass_forward","Pass Block","LT",0,0,0,35454,"PT","T","Tyron Smith","C",3.94153523389047
20210909002530,35441,30.29,23.71,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DE","Ndamukong Suh","C",7.77726172891205
20210909002530,43424,26.76,30.64,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Dak Prescott","C",0
20210909002530,52554,30.19,28.19,"pass_forward","Pass Block","C",0,0,0,46081,"PP","C","Tyler Biadasz","C",4.21513938085089
20210909002530,42654,29.54,24.8,"pass_forward","Pass Block","RT",0,0,0,35441,"PP","T","La'el Collins","C",6.4679208405793
20210909002530,47873,30.33,27.3,"pass_forward","Pass Block","RG",0,0,0,35441,"SW","G","Connor McGovern","C",4.88881376204903
20210909002530,46132,30.13,35.19,"pass_forward","Pass Rush","RCB",0,0,0,0,"0","CB","Carlton Davis","C",5.66210208314897
20210909002554,46081,33.38,32.9,"pass_forward","Pass Rush","REO",0,0,0,0,"0","NT","Vita Vea","C",2.56195238050983
20210909002554,47873,34.08,29.19,"pass_forward","Pass Block","RG",0,0,0,38588,"PP","G","Connor McGovern","C",1.74691156044031
20210909002554,46119,34.5,31.48,"pass_forward","Pass Block","LG",0,0,0,47788,"PT","G","Connor Williams","C",1.99719803725119
20210909002554,43424,32.82,30.4,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Dak Prescott","C",0
20210909002554,38588,34.22,29.38,"pass_forward","Pass Rush","LILB",0,0,0,0,"0","ILB","Lavonte David","C",1.73216627377397
20210909002554,35441,33.17,28.75,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Ndamukong Suh","C",1.6867127793433
20210909002554,42654,34.92,28.88,"pass_forward","Pass Block","RT",0,0,0,35441,"PP","T","La'el Collins","C",2.59237342989007
20210909002554,52554,35.11,29.69,"pass_forward","Pass Block","C",0,0,0,35454,"PP","C","Tyler Biadasz","C",2.39754040633312
20210909002554,47788,34.57,30.72,"pass_forward","Pass Rush","RILB",0,0,0,0,"0","ILB","Devin White","C",1.77901658227235
20210909002554,43293,34.88,30.19,"pass_forward","Pass Block","HB-L",1,0,0,47788,"PU","RB","Ezekiel Elliott","C",1.77901658227235
20210909002554,35454,35.55,29.52,"pass_forward","Pass Rush","MLB",0,0,0,0,"0","DE","Jason Pierre-Paul","C",2.86832703853657
20210909002554,37082,33.13,32.55,"pass_forward","Pass Block","LT",0,0,0,46081,"PP","T","Tyron Smith","C",2.1722338732282
20210909002632,42654,52.01,24.14,"pass_forward","Pass Block","RT",0,0,0,35441,"PT","T","La'el Collins","C",2.36907154809643
20210909002632,43424,53.18,26.2,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Dak Prescott","C",0
20210909002632,47873,54.51,22.71,"pass_forward","Pass Block","RG",0,0,0,46081,"PP","G","Connor McGovern","C",3.73483600710928
20210909002632,43293,56.36,22.7,"pass_forward","Pass Block","HB-R",0,0,0,47788,"PU","RB","Ezekiel Elliott","C",4.72888993316613
20210909002632,47788,57.18,21.86,"pass_forward","Pass Rush","RILB",0,0,0,0,"0","ILB","Devin White","C",5.9021690927997
20210909002632,37082,54.66,28.94,"pass_forward","Pass Block","LT",0,0,0,35454,"PP","T","Tyron Smith","C",3.1141612032777
20210909002632,35441,57.48,25.29,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Ndamukong Suh","C",4.39523605736939
20210909002632,46081,54.26,22.04,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","NT","Vita Vea","C",4.29790646710698
20210909002632,46119,57.03,24.84,"pass_forward","Pass Block","LG",0,0,0,35441,"PP","G","Connor Williams","C",4.08314829512718
20210909002632,41915,52.08,24.93,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Shaquil Barrett","C",1.68014880293384
20210909002632,52554,55.4,23,"pass_forward","Pass Block","C",0,0,0,46081,"SW","C","Tyler Biadasz","C",3.8946630149475
20210909002632,35454,55.44,29.19,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Jason Pierre-Paul","C",3.74802614718734
20210909002656,37082,72.1,30.18,"pass_forward","Pass Block","LT",0,0,0,35454,"PP","T","Tyron Smith","I",4.33631179690759
20210909002656,47873,71.31,24.5,"pass_forward","Pass Block","RG",0,0,0,34777,"PP","G","Connor McGovern","I",2.80807763425444
20210909002656,42654,69.67,23.9,"pass_forward","Pass Block","RT",0,0,0,43757,"PP","T","La'el Collins","I",2.7830379084734
20210909002656,34777,71.72,23.74,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","NT","Steve McLendon","I",3.66005464440082
20210909002656,43424,69.54,26.68,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Dak Prescott","I",0
20210909002656,35454,72.74,30.99,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","DE","Jason Pierre-Paul","I",5.36806296535351
20210909002656,53461,73.18,24.15,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","OLB","Joe Tryon","I",4.43288844885589
20210909002656,52554,71.88,25.41,"pass_forward","Pass Block","C",0,0,0,42560,"PP","C","Tyler Biadasz","I",2.66242370782713
20210909002656,43757,70.69,22.16,"pass_forward","Pass Rush","LLB",0,0,0,0,"0","SS","Andrew Adams","I",4.66400042881644
20210909002656,42560,72.46,24.19,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DT","Rakeem Nunez-Roches","I",3.83751221496426
20210909002678,35454,69.55,23.82,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Jason Pierre-Paul","I",3.87985824483318
20210909002678,53461,64.59,24.64,"pass_forward","Pass Rush","REO",0,0,0,0,"0","OLB","Joe Tryon","I",5.28163800349854
20210909002678,37082,64.02,26.04,"pass_forward","Pass Block","LT",0,0,0,53461,"PP","T","Tyron Smith","I",5.16722362589429
20210909002678,52554,70.32,28.52,"pass_forward","Pass Block","C",0,0,0,34777,"PP","C","Tyler Biadasz","I",1.63981706296768
20210909002678,46119,69.62,28.92,"pass_forward","Pass Block","LG",0,0,0,34777,"PT","G","Connor Williams","I",1.44533733086778
20210909002678,47788,71.61,25.51,"pass_forward","Pass Rush","LLB",0,0,0,0,"0","ILB","Devin White","I",3.42957723342104
20210909002678,42654,68.95,24.31,"pass_forward","Pass Block","RT",0,0,0,35454,"PP","T","La'el Collins","I",3.34005987970276
20210909002678,47873,69.65,26.23,"pass_forward","Pass Block","RG",0,0,0,42560,"PP","G","Connor McGovern","I",1.59210552414091
20210909002678,43293,71.06,25.03,"pass_forward","Pass Block","HB-R",0,0,0,47788,"PU","RB","Ezekiel Elliott","I",3.37658111112409
20210909002678,42560,70.13,26.78,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DT","Rakeem Nunez-Roches","I",1.48219431924426
20210909002678,43424,68.93,27.65,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Dak Prescott","I",0
20210909002678,34777,70.59,29.14,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","NT","Steve McLendon","I",2.2306277143441
20210909002735,34777,92.99,20.24,"pass_forward","Pass Rush","LE",0,0,0,0,"0","NT","Steve McLendon","C",4.78628248226116
20210909002735,43757,90.81,25.64,"pass_forward","Pass Rush","SCBiR",0,0,0,0,"0","SS","Andrew Adams","C",1.67155616118634
20210909002735,46119,93.39,24.91,"pass_forward","Pass Block","LG",0,0,0,35454,"PP","G","Connor Williams","C",3.33001501498117
20210909002735,52554,93.36,23.14,"pass_forward","Pass Block","C",0,0,0,42560,"PP","C","Tyler Biadasz","C",3.34089808285138
20210909002735,38588,94.42,25.76,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","ILB","Lavonte David","C",4.57200174978095
20210909002735,37082,93.83,25.81,"pass_forward","Pass Block","LT",0,0,0,38588,"PP","T","Tyron Smith","C",4.04882699062333
20210909002735,42654,92.72,20.92,"pass_forward","Pass Block","RT",0,0,0,34777,"PP","T","La'el Collins","C",4.08240125416403
20210909002735,35454,94.23,24.7,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DE","Jason Pierre-Paul","C",4.11398833250655
